rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
1,699013,Esmerlyn Valdez,PIT,WSH,2026-07-03T22:45:00Z,Scheduled,2,Foster Griffin,656492,L,69.6,Tier 3,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",88.5,45.0,28.2,95.5,78.0,100.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,13,24,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 10.4% barrel, 16.0 HR allowed",EV profile; pitcher fly-ball pressure modest,30.3,57.6,92.3,104.2695,0.628,0.371,0.403,75.2,52.1,21.2,42.4,6.0,0.415,10.4,37.4,87.7,0.406,0.168,26.7,,,Nationals Park,
131,694378,Jacob Gonzalez,CWS,CLE,2026-07-03T23:10:00Z,Scheduled,9,Gavin Williams,668909,R,41.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",23.0,58.8,27.6,40.2,80.0,58.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,1,Contact streak: 10/26 over last 7 games,"platoon edge; pitcher baseline 11.2% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.9,42.6,88.8,99.7914,0.353,0.12,0.305,71.6,13.7,43.6,29.1,2.0,0.134,11.24,47.03,90.96,0.4281,0.188,24.11,,,Progressive Field,
132,681198,TJ Rumfield,COL,SF,2026-07-04T00:10:00Z,Scheduled,4,,,,41.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",17.7,41.2,38.7,90.4,60.0,39.7,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,0,Contact streak: 10/26 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.0,30.4,84.4,96.8966,0.387,0.14,0.32,69.0,9.2,46.2,28.9,12.0,0.193,,,,,,,,,Coors Field,
133,656775,Cedric Mullins,TB,HOU,2026-07-04T00:15:00Z,Scheduled,6,Spencer Arrighetti,681293,R,41.6,Longshot,Watch List,"Projected Lineup, Platoon Edge, Hot Hitter/Streak",21.3,35.7,27.6,71.7,80.0,92.6,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,27,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.8,32.54,88.52,97.9485,0.3288,0.1316,0.2728,70.68,8.62,44.76,32.15,11.4,0.147,7.82,35.37,88.12,0.3987,0.1574,28.79,,,Daikin Park,
134,664034,Ty France,SD,LAD,2026-07-04T02:10:00Z,Scheduled,5,Shohei Ohtani,660271,R,41.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Hot Hitter/Streak",44.5,11.3,27.6,81.9,50.0,81.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,21,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 3.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.5,46.37,90.76,101.4537,0.4397,0.1898,0.3294,71.63,17.08,35.52,22.45,9.1,0.1975,3.54,34.09,87.03,0.2954,0.0905,22.51,,,UNIQLO Field at Dodger Stadium,
135,664770,Nathan Lukes,TOR,SEA,2026-07-04T02:10:00Z,Scheduled,1,Luis Castillo,622491,R,41.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",10.3,52.2,25.4,88.7,80.0,44.1,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","platoon edge; pitcher baseline 10.0% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.42,30.98,86.85,97.0813,0.3696,0.098,0.3087,67.51,4.7,31.84,18.43,6.4,0.1296,9.98,44.16,90.3,0.4271,0.1723,28.07,,,T-Mobile Park,
136,668709,JJ Bleday,CIN,BAL,2026-07-03T23:10:00Z,Scheduled,7,Trevor Rogers,669432,L,41.5,Longshot,Watch List,Projected Lineup,40.7,36.9,39.3,59.8,50.0,9.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,22,0,"Last 7 games: 4/22, 0 HR","same-side matchup; pitcher baseline 7.0% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.13,43.04,89.12,100.2626,0.4241,0.1823,0.339,73.31,31.6,47.56,31.38,13.3,0.2375,7.04,41.54,89.14,0.397,0.1531,24.95,,,Great American Ball Park,
137,687093,Vaughn Grissom,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,2,Jake Bennett,687562,L,41.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",33.4,21.5,28.2,95.5,78.0,14.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,14,0,"Last 7 games: 3/14, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.4,41.4,89.5,99.8821,0.417,0.16,0.336,71.6,18.3,40.7,30.0,4.0,0.138,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
138,691788,Joe Mack,MIA,ATH,2026-07-04T01:40:00Z,Scheduled,9,Jack Perkins,678022,R,41.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",41.1,33.3,30.9,40.2,80.0,48.7,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.4% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.0,39.0,89.3,100.018,0.43,0.188,0.317,74.5,45.5,49.0,28.0,6.0,0.173,7.43,37.21,88.71,0.3615,0.1342,32.0,,,Sutter Health Park,
139,680776,Jarren Duran,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,1,Reid Detmers,672282,L,41.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",38.2,31.7,28.2,88.7,50.0,0.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,0,"Last 7 games: 3/25, 0 HR","same-side matchup; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.19,40.64,90.19,101.9493,0.3834,0.1515,0.298,75.08,50.3,40.51,21.67,13.2,0.1657,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
140,664983,Jake McCarthy,COL,SF,2026-07-04T00:10:00Z,Scheduled,1,,,,41.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",13.7,41.2,38.7,88.7,60.0,65.2,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,2,Hot streak: 2 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.16,25.99,84.98,96.4592,0.3803,0.1266,0.2979,70.71,11.65,36.61,22.08,5.4,0.1718,,,,,,,,,Coors Field,
141,681807,David Fry,CLE,CWS,2026-07-03T23:10:00Z,Scheduled,6,Anthony Kay,641743,L,41.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",20.5,42.9,27.6,71.7,78.0,56.2,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,12,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.35,34.97,86.67,97.75,0.2707,0.1024,0.2482,70.68,10.35,55.53,30.64,5.9,0.171,9.1,40.2,89.1,0.429,0.157,21.5,,,Progressive Field,
142,687859,Troy Johnston,COL,SF,2026-07-04T00:10:00Z,Scheduled,6,,,,41.1,Longshot,Watch List,Projected Lineup,24.5,41.2,38.7,71.7,60.0,37.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,19,0,Contact streak: 7/19 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.5,38.18,89.39,98.9902,0.4132,0.1296,0.3345,70.18,5.09,39.58,23.02,3.3,0.1276,,,,,,,,,Coors Field,
143,642350,Jose Siri,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,7,Jake Bennett,687562,L,41.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",46.3,21.5,28.2,59.8,78.0,19.5,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,12,0,"Last 7 games: 3/12, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,15.24,36.38,86.65,99.2696,0.3942,0.2008,0.2904,72.73,29.76,26.65,43.32,2.8,0.1642,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
144,668227,Randy Arozarena,SEA,TOR,2026-07-04T02:10:00Z,Scheduled,4,Dylan Cease,656302,R,41.0,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",39.9,19.4,25.4,90.4,50.0,44.1,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,24,1,"Last 7 games: 7/24, 1 HR","same-side matchup; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.91,45.7,91.44,101.1746,0.4163,0.1655,0.3382,71.32,24.27,34.96,21.86,13.7,0.167,5.73,35.26,87.01,0.31,0.1058,22.46,,,T-Mobile Park,
145,695734,Daylen Lile,WSH,PIT,2026-07-03T22:45:00Z,Scheduled,6,Mitch Keller,656605,R,40.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",26.9,39.0,28.2,71.7,80.0,22.4,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,0,"Last 7 games: 7/26, 0 HR","platoon edge; pitcher baseline 6.8% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.11,35.76,87.85,98.2602,0.4147,0.1467,0.3221,70.25,6.91,40.8,31.29,8.3,0.1619,6.75,42.19,89.26,0.4279,0.1521,24.05,,,Nationals Park,
146,672386,Alejandro Kirk,TOR,SEA,2026-07-04T02:10:00Z,Scheduled,5,Luis Castillo,622491,R,40.8,Longshot,Watch List,Projected Lineup,20.6,52.2,25.4,81.9,50.0,34.4,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,22,1,"Last 7 games: 5/22, 1 HR","same-side matchup; pitcher baseline 10.0% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.55,37.71,86.55,98.7161,0.3568,0.1232,0.2904,71.03,14.6,32.16,22.6,5.9,0.1264,9.98,44.16,90.3,0.4271,0.1723,28.07,,,T-Mobile Park,
147,683011,Anthony Volpe,NYY,MIN,2026-07-03T23:05:00Z,Scheduled,6,Mike Paredes,702474,R,40.7,Longshot,Watch List,Projected Lineup,23.9,51.4,38.2,71.7,50.0,3.4,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,21,0,"Last 7 games: 3/21, 0 HR","same-side matchup; pitcher baseline 7.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.23,36.44,88.74,98.8004,0.3511,0.1176,0.3024,71.9,20.41,31.4,23.57,6.4,0.1167,7.1,51.8,91.9,0.459,0.174,30.6,,,Yankee Stadium,
148,650333,Luis Arraez,SF,COL,2026-07-04T00:10:00Z,Scheduled,1,Ryan Feltner,663372,R,40.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",7.8,40.5,38.7,88.7,80.0,60.3,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,1,Contact streak: 10/25 over last 7 games,"platoon edge; pitcher baseline 7.6% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.75,21.04,87.01,94.2417,0.3721,0.0865,0.3037,63.02,0.12,30.03,27.54,5.2,0.1259,7.6,39.34,88.67,0.4351,0.1814,26.92,,,Coors Field,
149,669242,Tommy Edman,LAD,SD,2026-07-04T02:10:00Z,Scheduled,8,Michael King,650633,R,40.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",31.4,40.6,27.6,47.9,75.0,59.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,23,1,Contact streak: 9/23 over last 7 games,"switch hitter; pitcher baseline 9.7% barrel, 10.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.93,38.22,89.35,100.1884,0.446,0.1398,0.3588,70.62,12.91,43.44,22.65,4.6,0.1668,9.72,36.14,87.59,0.42,0.173,25.09,,,UNIQLO Field at Dodger Stadium,
150,677587,Brayan Rocchio,CLE,CWS,2026-07-03T23:10:00Z,Scheduled,2,Anthony Kay,641743,L,40.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",12.8,41.7,27.6,95.5,75.0,40.7,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,1,"Last 7 games: 7/26, 1 HR","switch hitter; pitcher baseline 9.1% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.74,32.35,86.81,97.4049,0.3538,0.1018,0.3027,69.93,7.08,43.57,23.48,5.0,0.1112,9.1,40.2,89.1,0.429,0.157,21.5,,,Progressive Field,
151,693304,Nick Gonzales,PIT,WSH,2026-07-03T22:45:00Z,Scheduled,6,Foster Griffin,656492,L,40.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",15.7,45.0,28.2,71.7,78.0,61.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,22,1,Contact streak: 9/22 over last 7 games,"platoon edge; pitcher baseline 10.4% barrel, 16.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.38,36.7,86.63,98.4206,0.3806,0.1056,0.3141,70.5,12.45,40.72,20.56,3.6,0.0817,10.4,37.4,87.7,0.406,0.168,26.7,,,Nationals Park,
152,678882,Ceddanne Rafaela,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,2,Reid Detmers,672282,L,40.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",21.9,31.7,28.2,95.5,78.0,19.5,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,0,"Last 7 games: 7/28, 0 HR","platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.33,35.41,86.83,97.9693,0.3698,0.1285,0.2917,70.3,9.39,36.55,24.88,9.7,0.1566,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
153,701538,Jackson Merrill,SD,LAD,2026-07-04T02:10:00Z,Scheduled,6,Shohei Ohtani,660271,R,40.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",44.6,11.3,27.6,71.7,80.0,32.5,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","platoon edge; pitcher baseline 3.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.48,45.49,89.84,100.5071,0.434,0.1899,0.3176,72.98,27.95,37.7,27.89,10.4,0.1489,3.54,34.09,87.03,0.2954,0.0905,22.51,,,UNIQLO Field at Dodger Stadium,
154,663586,Austin Riley,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,7,Christian Scott,681035,R,40.2,Longshot,Watch List,"Projected Lineup, Strong Barrel",48.5,28.0,30.9,59.8,50.0,0.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,0,"Last 7 games: 3/25, 0 HR","same-side matchup; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.35,45.51,91.25,102.356,0.4013,0.1837,0.3027,75.69,58.12,40.85,31.5,10.4,0.1379,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
155,694249,Cole Carrigg,COL,SF,2026-07-04T00:10:00Z,Scheduled,7,,,,40.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",25.6,40.2,38.7,59.8,75.0,21.5,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,19,0,"Last 7 games: 5/19, 0 HR","switch hitter; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.0,34.0,85.8,99.2388,0.415,0.166,0.351,74.1,43.9,52.0,24.0,3.0,0.218,,,,,,,,,Coors Field,
156,694203,Denzer Guzman,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,6,Jake Bennett,687562,L,40.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",38.3,21.5,28.2,71.7,78.0,20.9,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.87,42.76,88.18,99.2099,0.3874,0.1554,0.2896,73.36,32.18,44.87,28.11,2.7,0.1684,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
157,680574,Matt McLain,CIN,BAL,2026-07-03T23:10:00Z,Scheduled,8,Trevor Rogers,669432,L,40.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",34.9,36.9,39.3,47.9,78.0,0.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,16,0,"Last 7 games: 1/16, 0 HR","platoon edge; pitcher baseline 7.0% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.92,39.37,88.94,99.2136,0.3841,0.1595,0.3117,71.1,10.66,33.33,33.08,10.1,0.1363,7.04,41.54,89.14,0.397,0.1531,24.95,,,Great American Ball Park,
158,808982,Jung Hoo Lee,SF,COL,2026-07-04T00:10:00Z,Scheduled,3,Ryan Feltner,663372,R,40.0,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",12.3,40.5,38.7,92.1,80.0,6.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,0,"Last 7 games: 4/25, 0 HR","platoon edge; pitcher baseline 7.6% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.93,30.39,87.31,96.6786,0.3913,0.0989,0.321,68.37,3.05,39.09,22.31,5.9,0.1368,7.6,39.34,88.67,0.4351,0.1814,26.92,,,Coors Field,
159,691720,Kyle Karros,COL,SF,2026-07-04T00:10:00Z,Scheduled,8,,,,39.8,Longshot,Watch List,Projected Lineup,25.9,41.2,38.7,47.9,60.0,68.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,18,2,Hot streak: 2 HR in last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.18,41.82,89.23,99.8249,0.3642,0.1201,0.3161,69.94,5.86,39.57,22.31,4.5,0.1224,,,,,,,,,Coors Field,
160,621020,Dansby Swanson,CHC,STL,2026-07-03T20:05:00Z,Scheduled,9,Andre Pallante,669467,R,39.2,Longshot,Watch List,"Projected Lineup, Hot Hitter/Streak",41.9,28.7,29.8,40.2,50.0,78.4,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,29,5,Hot streak: 5 HR in last 7 games,"same-side matchup; pitcher baseline 6.1% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.53,44.02,90.08,100.0826,0.4126,0.1855,0.3163,71.32,8.64,45.66,32.2,18.4,0.2066,6.11,36.75,88.01,0.3859,0.1398,18.17,,,Wrigley Field,
161,608324,Alex Bregman,CHC,STL,2026-07-03T20:05:00Z,Scheduled,2,Andre Pallante,669467,R,38.9,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",24.8,28.7,29.8,95.5,50.0,29.2,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","same-side matchup; pitcher baseline 6.1% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.27,39.57,88.49,98.3592,0.3822,0.1355,0.323,70.23,5.08,47.49,23.87,10.3,0.1274,6.11,36.75,88.01,0.3859,0.1398,18.17,,,Wrigley Field,
162,686797,Brooks Lee,MIN,NYY,2026-07-03T23:05:00Z,Scheduled,7,Gerrit Cole,543037,R,38.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",19.6,35.8,38.2,59.8,75.0,58.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,1,Contact streak: 10/26 over last 7 games,"switch hitter; pitcher baseline 7.5% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.75,33.32,88.11,97.4288,0.3495,0.119,0.2813,69.99,8.56,41.92,28.58,14.6,0.1725,7.5,37.7,89.9,0.369,0.131,33.6,,,Yankee Stadium,
163,683953,Travis Bazzana,CLE,CWS,2026-07-03T23:10:00Z,Scheduled,1,Anthony Kay,641743,L,38.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",21.9,42.9,27.6,88.7,50.0,3.4,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,28,0,"Last 7 games: 4/28, 0 HR","same-side matchup; pitcher baseline 9.1% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.5,36.5,88.4,98.6732,0.359,0.129,0.306,69.5,13.3,41.1,29.7,7.0,0.167,9.1,40.2,89.1,0.429,0.157,21.5,,,Progressive Field,
164,645277,Ozzie Albies,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,2,Christian Scott,681035,R,38.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",17.7,27.4,30.9,95.5,75.0,28.1,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,1,"Last 7 games: 5/27, 1 HR","switch hitter; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.41,28.95,87.29,96.8431,0.3807,0.1293,0.3011,69.0,6.02,45.16,30.92,13.9,0.1551,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
